0.50359,1,0.50233,0.50233
1.5382,1,0.50142,0.50142
0.50164,1,0.50041,0.50041
0.50261,1,0.5014,0.5014
0.50274,1,0.50153,0.50153
0.50354,1,0.50233,0.50233
