11.611,1,0.50007,0.50007
7.255,1,0.50043,0.50043
2.8509,1,0.50145,0.50145
3.9418,2,0.56983,0.50016
0.50145,1,0.50025,0.50025
0.95667,1,0.5003,0.5003
